Marital_status,Application_mode,Application_order,Course,Daytime/evening_attendance,Previous_qualification,Previous_qualification_(grade),Nationality,Mother's_qualification,Father's_qualification,Mother's_occupation,Father's_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_(credited),Curricular_units_1st_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(credited),Curricular_units_2nd_sem_(enrolled),Curricular_units_2nd_sem_(evaluations),Curricular_units_2nd_sem_(approved),Curricular_units_2nd_sem_(grade),Curricular_units_2nd_sem_(without_evaluations),Unemployment_rate,Inflation_rate,GDP,Age_enrollment_EW,Age_enrollment_EF,Target
0,0,0,10,1,0,136.0,0,6,0,8,8,123.4,1,0,0,1,0,1,18,0,0,1,6,5,13.25,0,0,1,8,3,435,0,11.1,0.6,2.02,0,0,1
0,0,2,1,1,0,125.0,0,6,8,8,9,125.4,1,0,0,1,0,0,19,0,0,1,3,4,12.4,0,0,1,1,3,129,0,9.4,-0.8,-3.12,0,1,2
0,0,2,11,1,0,131.0,0,9,7,7,7,127.2,1,0,0,1,0,1,18,0,0,1,2,5,15.0,0,0,1,1,4,199,0,8.9,1.4,3.51,0,0,0
0,2,0,5,1,0,136.0,0,0,0,4,4,124.1,0,0,0,1,0,0,18,0,0,0,4,4,12.4,0,0,0,1,3,13,0,8.9,1.4,3.51,0,0,1
0,2,2,1,1,0,116.0,0,8,7,8,9,110.8,0,0,0,1,0,0,18,0,0,1,2,5,11.83333333,0,0,1,1,4,147,0,7.6,2.6,0.32,0,0,2
0,0,0,6,1,0,121.0,0,0,0,8,8,118.9,1,0,0,1,0,1,19,0,0,1,4,4,11.66666667,0,0,1,4,3,172,0,12.4,0.5,1.79,0,1,1
0,0,0,7,1,0,131.0,0,8,8,8,7,137.0,0,0,0,1,0,1,20,0,0,1,4,5,11.16666667,0,0,1,5,3,9,0,15.5,2.8,-4.06,0,1,1
0,0,0,6,1,0,135.0,0,0,0,4,4,122.8,0,0,0,1,0,0,18,0,0,1,3,5,14.0,0,0,1,2,4,412,0,10.8,1.4,1.74,0,0,1
0,0,0,6,1,0,130.0,0,9,5,8,5,121.6,0,0,0,1,0,0,18,0,0,1,2,5,12.83333333,0,0,1,1,4,81,0,12.4,0.5,1.79,0,0,1
0,0,1,11,1,0,146.0,0,2,0,1,3,149.2,1,0,0,1,0,0,18,0,0,1,7,3,12.25,0,0,1,5,1,48,0,9.4,-0.8,-3.12,0,0,1
0,2,3,8,1,0,146.0,0,3,0,2,3,140.0,1,0,0,1,0,0,18,0,0,3,4,6,14.82857143,0,0,3,3,5,531,0,12.7,3.7,-1.7,0,0,1
0,0,1,11,1,0,154.0,0,9,8,8,9,133.4,1,0,0,1,0,1,19,0,0,1,3,4,11.4,0,0,1,3,3,191,0,12.7,3.7,-1.7,0,1,1
0,0,0,1,1,0,137.0,0,8,7,8,9,126.2,1,0,0,1,0,1,19,0,0,1,2,5,13.0,0,0,1,3,4,147,0,10.8,1.4,1.74,0,1,1
0,0,4,8,1,0,151.0,0,0,0,8,9,127.8,0,0,0,1,0,1,18,0,0,3,4,6,13.67142857,0,0,3,3,5,353,0,12.7,3.7,-1.7,0,0,1
0,7,0,0,1,3,150.0,0,8,8,4,8,150.0,0,0,0,1,0,1,21,0,0,1,5,5,12.66666667,0,0,1,3,3,191,0,13.9,-0.3,0.79,0,2,1
0,2,0,5,1,0,122.0,0,4,5,4,8,117.8,1,0,0,1,0,0,20,0,0,0,6,4,13.5,0,0,0,3,3,121,0,13.9,-0.3,0.79,0,1,1
0,0,0,6,1,0,152.0,0,0,8,4,5,144.7,0,0,0,1,0,0,20,0,0,1,4,5,14.5,0,0,1,2,4,583,0,16.2,0.3,-0.92,0,1,1
0,2,2,8,1,0,145.0,0,4,0,4,10,139.8,1,0,0,1,0,0,18,0,0,2,3,6,13.68571429,0,0,3,3,6,581,0,13.9,-0.3,0.79,0,0,1
0,5,0,12,1,0,120.0,0,8,8,3,3,113.7,0,0,0,1,0,0,20,0,0,1,4,4,11.0,0,0,1,5,1,10,0,12.7,3.7,-1.7,0,1,0
0,0,0,8,1,0,143.0,0,6,5,5,6,142.3,0,0,0,1,0,1,18,0,0,2,3,6,13.79714286,0,0,3,3,6,371,0,12.4,0.5,1.79,0,0,2
0,0,0,8,1,0,129.0,0,6,5,5,5,119.6,1,0,0,1,0,1,20,0,0,2,4,6,14.00375,0,0,3,6,5,379,0,15.5,2.8,-4.06,0,1,1
0,0,0,1,1,0,126.0,0,6,7,7,5,119.4,0,0,0,1,0,1,21,0,0,1,3,4,13.8,0,0,1,1,4,199,0,16.2,0.3,-0.92,0,2,1
0,2,0,1,1,0,123.0,0,3,7,2,9,113.9,0,0,0,1,0,0,18,0,0,1,4,5,12.5,0,0,1,1,4,121,0,15.5,2.8,-4.06,0,0,2
0,4,0,8,1,0,140.0,0,2,2,1,1,140.0,1,0,0,1,0,0,24,0,0,3,4,7,13.385,0,0,3,3,6,309,0,9.4,-0.8,-3.12,0,3,1
0,2,3,2,1,0,123.0,0,6,5,4,10,124.4,1,0,0,1,0,0,19,0,0,1,10,5,15.66666667,0,0,1,4,4,486,0,15.5,2.8,-4.06,0,1,1
0,7,0,0,1,3,150.0,0,6,7,6,6,150.0,0,0,1,1,0,1,19,0,0,1,5,5,14.33333333,0,0,1,2,4,386,0,13.9,-0.3,0.79,0,1,1
0,7,0,0,1,3,140.0,0,8,7,8,4,140.0,0,0,0,1,0,0,24,0,0,1,6,5,11.42857143,0,0,1,7,3,227,0,12.4,0.5,1.79,0,3,2
0,0,0,1,1,0,130.0,0,9,7,3,6,135.6,1,0,0,1,0,1,19,0,0,1,5,4,12.0,0,0,1,5,0,30,0,8.9,1.4,3.51,0,1,0
1,0,0,8,1,0,137.0,0,2,8,2,4,121.0,0,0,0,1,0,1,19,0,0,3,4,6,14.72571429,0,0,3,3,5,519,0,10.8,1.4,1.74,0,1,1
0,2,1,11,1,0,126.0,0,6,8,8,8,118.7,1,0,0,1,0,1,18,0,0,1,2,5,14.16666667,0,0,1,1,4,352,0,12.4,0.5,1.79,0,0,1
0,0,0,6,1,0,125.0,0,0,0,3,3,125.7,1,0,0,1,0,0,18,0,0,1,6,5,11.57142857,0,0,1,3,4,121,0,12.4,0.5,1.79,0,0,1
0,2,3,9,1,0,112.0,0,0,0,4,10,107.1,1,0,0,1,0,0,20,0,0,2,3,6,12.5,0,0,3,3,6,260,0,12.4,0.5,1.79,0,1,1
0,0,0,8,1,0,141.0,0,6,8,5,7,125.5,0,0,0,1,0,0,18,0,0,3,6,7,12.86,2,0,3,5,6,204,2,9.4,-0.8,-3.12,0,0,1
0,2,3,10,1,0,135.0,0,9,8,8,7,127.0,1,0,0,1,0,0,18,0,0,1,6,5,12.25,0,0,1,4,4,358,0,11.1,0.6,2.02,0,0,1
0,0,1,2,1,0,117.0,0,9,7,8,9,113.5,1,0,0,1,0,1,21,0,0,0,3,3,12.0,0,0,0,0,3,103,0,10.8,1.4,1.74,0,2,1
0,0,0,8,1,0,160.0,0,6,5,4,9,154.4,0,0,0,1,0,1,18,0,0,2,5,6,15.11666667,0,0,3,4,6,614,0,15.5,2.8,-4.06,0,0,1
0,8,0,10,1,0,136.0,0,6,5,5,5,122.0,0,0,1,0,0,0,18,0,0,0,2,1,12.5,0,0,0,1,2,3,0,9.4,-0.8,-3.12,0,0,0
0,0,0,10,1,0,119.0,0,0,5,4,10,115.5,1,0,0,1,0,0,19,0,0,1,4,3,11.0,0,0,1,4,2,18,0,10.8,1.4,1.74,0,1,2
0,2,3,10,1,0,120.0,0,0,5,5,5,117.2,1,0,0,1,0,0,18,0,0,1,4,5,11.875,0,0,1,6,2,503,0,11.1,0.6,2.02,0,0,1
0,8,0,6,1,0,160.0,0,2,5,2,1,116.1,0,0,1,1,0,0,26,0,0,1,2,5,14.83333333,0,0,1,2,4,566,0,11.1,0.6,2.02,0,3,1
0,2,0,12,1,0,133.1,0,7,6,0,0,118.9,1,0,0,1,0,0,21,0,0,1,8,2,11.33333333,0,0,1,5,1,30,0,7.6,2.6,0.32,0,2,0
0,2,1,5,1,0,142.0,0,6,5,4,8,127.3,0,0,0,1,0,1,18,0,0,0,1,4,11.2,0,0,0,0,3,65,0,11.1,0.6,2.02,0,0,1
0,2,3,12,1,0,121.0,0,9,8,5,7,113.7,1,0,0,1,0,1,20,0,0,1,4,4,13.4,0,0,1,4,3,352,0,9.4,-0.8,-3.12,0,1,1
0,0,0,5,1,0,153.0,0,0,8,4,3,146.7,0,0,0,1,0,0,18,0,0,0,1,4,16.2,0,0,0,0,3,619,0,11.1,0.6,2.02,0,0,1
0,0,0,8,1,0,140.0,0,6,5,3,6,124.3,1,0,0,1,0,1,18,0,0,2,3,6,14.54285714,0,0,3,6,6,537,0,16.2,0.3,-0.92,0,0,1
0,0,0,6,1,0,120.0,0,6,8,5,9,130.2,0,0,0,1,0,1,18,0,0,1,4,5,11.28571429,0,0,1,5,4,71,0,12.4,0.5,1.79,0,0,1
0,2,0,8,1,0,160.0,0,9,8,7,7,147.8,0,0,0,1,0,0,20,0,0,2,7,5,11.75714286,0,0,3,7,4,248,0,15.5,2.8,-4.06,0,1,2
0,5,0,8,1,0,100.0,0,8,7,7,9,100.0,1,0,0,1,0,1,19,0,0,3,4,6,13.05857143,0,0,3,3,5,240,0,10.8,1.4,1.74,0,1,1
0,0,0,7,1,0,121.0,0,6,5,5,8,117.5,1,0,0,1,0,0,18,0,0,1,3,5,10.57142857,0,0,1,6,1,48,0,16.2,0.3,-0.92,0,0,1
0,0,0,6,1,0,134.0,0,0,0,8,6,130.9,0,0,1,1,0,0,18,0,0,1,6,5,11.85714286,0,0,1,4,3,18,0,13.9,-0.3,0.79,0,0,1
0,0,0,12,1,0,132.0,0,1,5,4,4,125.0,1,0,0,1,0,0,18,0,0,1,5,4,12.6,0,0,1,3,3,32,0,9.4,-0.8,-3.12,0,0,2
0,0,0,2,1,0,135.0,0,6,8,8,5,136.8,1,0,0,1,0,0,18,0,0,0,7,4,14.0,3,0,0,2,3,45,0,9.4,-0.8,-3.12,0,0,2
0,0,0,12,1,0,123.0,0,0,8,8,6,121.6,1,0,0,1,0,0,18,0,0,2,8,4,12.0,0,0,2,4,4,172,0,11.1,0.6,2.02,0,0,2
0,0,0,6,1,0,107.0,0,9,8,7,7,103.5,1,0,0,1,0,0,20,0,0,1,3,5,12.0,0,0,1,2,4,227,0,12.4,0.5,1.79,0,1,1
0,0,0,6,1,0,133.0,0,7,7,4,9,134.4,1,0,0,1,0,1,18,0,0,1,2,5,12.16666667,0,0,1,4,4,352,0,9.4,-0.8,-3.12,0,0,1
0,0,3,8,1,0,141.0,0,9,8,7,7,132.5,1,0,0,1,0,1,18,0,0,3,4,7,13.39125,0,0,3,3,6,311,0,9.4,-0.8,-3.12,0,0,1
0,2,0,6,1,0,122.0,0,2,0,8,10,114.7,0,0,0,1,0,0,19,0,0,1,5,4,12.16666667,0,0,1,3,4,135,0,13.9,-0.3,0.79,0,1,1
0,0,0,2,1,0,129.0,0,0,1,3,1,125.9,1,0,0,1,0,0,19,0,0,0,9,3,12.0,2,0,0,3,1,81,0,9.4,-0.8,-3.12,0,1,2
0,4,0,0,1,1,130.0,0,2,2,1,2,150.0,0,0,0,1,0,0,35,0,0,1,6,5,14.0,0,0,1,6,4,251,0,16.2,0.3,-0.92,1,3,1
0,0,0,11,1,0,140.0,0,6,5,7,5,135.1,1,0,0,1,0,0,18,0,0,1,3,5,13.5,0,0,1,3,4,147,0,9.4,-0.8,-3.12,0,0,1
1,4,0,13,0,0,133.1,0,8,7,6,6,136.2,0,0,0,1,0,0,39,0,0,0,2,4,11.0,0,0,0,4,3,48,0,10.8,1.4,1.74,2,3,1
1,4,0,6,1,0,120.0,0,8,7,8,9,116.0,0,0,0,1,0,0,44,0,0,1,4,5,13.0,0,0,1,1,4,386,0,12.7,3.7,-1.7,2,3,1
0,0,0,7,1,0,117.0,0,6,5,8,9,116.3,1,0,0,1,0,0,24,0,0,1,5,3,12.6,0,0,1,1,2,37,0,12.7,3.7,-1.7,0,3,0
0,6,0,11,1,0,123.0,0,6,5,8,8,134.0,0,0,0,1,0,1,20,0,0,1,2,5,13.66666667,0,0,1,1,4,299,0,12.4,0.5,1.79,0,1,1
1,0,0,8,1,0,151.0,0,8,8,8,7,134.5,0,0,1,1,0,1,18,0,0,2,3,5,14.2,0,0,2,2,4,442,0,7.6,2.6,0.32,0,0,1
0,2,0,2,1,0,133.0,0,6,0,4,5,127.1,1,0,0,1,0,0,18,0,0,1,3,5,15.0,0,0,1,2,4,620,0,11.1,0.6,2.02,0,0,1
0,4,0,8,1,2,133.1,0,9,7,8,9,133.0,0,0,0,1,0,0,24,0,0,2,5,5,12.58571429,0,0,3,4,5,321,0,13.9,-0.3,0.79,0,3,1
0,2,3,12,1,0,140.0,0,6,8,4,1,128.5,1,0,0,1,0,0,18,0,0,1,3,5,11.66666667,0,0,1,5,4,69,0,10.8,1.4,1.74,0,0,1
0,0,0,11,1,0,146.0,0,8,8,8,7,128.5,0,0,1,1,0,0,19,0,0,1,9,2,12.66666667,0,0,1,7,0,0,0,10.8,1.4,1.74,0,1,0
0,2,3,5,1,0,112.0,0,6,8,8,10,112.0,1,0,0,1,0,0,20,0,0,0,6,2,10.33333333,0,0,0,4,2,18,2,16.2,0.3,-0.92,0,1,2
0,0,3,8,1,0,136.0,0,0,0,8,1,133.0,1,0,0,1,0,0,19,0,0,2,4,4,13.98,0,0,2,3,3,408,0,7.6,2.6,0.32,0,1,2
0,0,0,2,1,0,133.1,0,8,8,7,5,106.0,1,0,0,1,0,1,21,0,0,1,9,5,16.15384615,0,0,1,5,4,598,0,15.5,2.8,-4.06,0,2,1
0,0,3,8,1,0,136.0,0,6,8,4,8,125.5,1,0,0,1,0,1,21,0,0,2,3,5,14.03333333,0,0,2,2,4,417,0,7.6,2.6,0.32,0,2,1
0,2,0,2,1,0,134.0,0,6,7,2,7,131.2,0,0,0,1,0,0,19,0,0,0,4,0,11.0,0,0,0,1,3,23,0,7.6,2.6,0.32,0,1,2
0,0,5,8,1,0,138.0,0,6,5,8,5,124.8,1,0,0,1,0,0,18,0,0,3,4,6,13.41428571,0,0,3,3,5,314,0,12.7,3.7,-1.7,0,0,0
1,4,0,13,0,0,130.0,0,9,5,8,7,148.0,0,0,0,1,0,1,31,0,0,0,7,3,11.25,0,0,0,5,2,14,0,13.9,-0.3,0.79,1,3,2
0,2,0,11,1,0,161.0,0,0,5,4,7,148.4,0,0,0,1,0,1,19,0,0,1,2,5,13.83333333,0,0,1,2,4,477,0,15.5,2.8,-4.06,0,1,1
0,0,0,8,1,0,152.0,0,0,0,4,4,141.0,1,0,0,1,0,1,18,0,0,2,3,6,15.13571429,0,0,3,3,6,574,0,12.4,0.5,1.79,0,0,1
0,2,0,12,1,0,125.0,0,2,2,3,3,116.6,1,0,0,0,0,1,18,0,0,2,3,6,12.28571429,0,0,2,3,4,299,0,8.9,1.4,3.51,0,0,2
1,4,0,8,1,2,133.1,0,9,5,5,7,140.0,0,0,0,1,0,1,26,0,0,2,9,4,12.74,0,0,3,7,4,16,0,16.2,0.3,-0.92,0,3,0
0,0,0,6,1,0,135.0,0,9,8,5,7,121.0,0,0,0,1,0,0,19,0,0,1,9,2,10.33333333,0,0,1,7,1,4,0,7.6,2.6,0.32,0,1,2
0,0,0,12,1,0,125.0,0,6,5,5,5,117.0,0,0,0,1,0,1,19,0,0,1,3,5,13.42857143,0,0,1,1,4,266,0,15.5,2.8,-4.06,0,1,1
0,0,0,6,1,0,124.0,0,7,6,0,0,129.3,0,0,0,1,0,0,19,0,0,1,4,5,11.5,0,0,1,2,4,22,0,7.6,2.6,0.32,0,1,1
0,0,0,12,1,0,140.0,0,8,7,8,9,145.3,0,0,0,1,0,0,18,0,0,1,2,5,13.66666667,0,0,1,4,4,121,0,7.6,2.6,0.32,0,0,1
0,2,0,12,1,0,134.0,0,0,5,4,5,122.5,1,0,0,1,0,0,22,0,0,1,6,4,13.16666667,0,0,1,3,3,129,0,15.5,2.8,-4.06,0,2,2
0,4,0,8,1,0,150.0,0,0,5,5,3,140.0,0,1,0,1,0,0,26,0,0,2,7,4,11.2,0,0,3,8,3,95,0,16.2,0.3,-0.92,0,3,2
0,2,1,2,1,0,120.0,0,0,0,8,10,115.0,0,0,0,0,0,0,20,0,0,0,4,1,10.5,0,0,0,3,0,121,0,7.6,2.6,0.32,0,1,0
0,0,3,8,1,0,147.0,0,0,0,4,9,124.5,1,0,0,1,0,1,19,0,0,3,7,6,12.86,0,0,3,6,5,204,0,10.8,1.4,1.74,0,1,1
0,2,0,10,1,0,124.0,0,8,5,5,8,114.2,1,0,1,1,0,0,18,0,0,1,2,4,11.8,0,0,1,4,2,358,0,10.8,1.4,1.74,0,0,0
0,2,3,1,1,0,125.0,0,0,2,3,3,128.9,0,0,0,1,0,1,18,0,0,1,5,4,11.6,0,0,1,3,2,23,0,8.9,1.4,3.51,0,0,2
0,2,0,7,1,0,136.0,0,8,7,7,7,121.7,1,0,0,1,0,0,20,0,0,1,9,2,10.33333333,0,0,1,7,1,4,0,10.8,1.4,1.74,0,1,2
0,0,0,11,1,0,120.0,0,9,7,8,9,114.8,1,1,0,1,0,0,19,0,0,1,7,3,12.25,0,0,1,6,1,18,0,7.6,2.6,0.32,0,1,2
0,0,0,7,1,0,128.0,0,6,8,8,9,127.0,0,0,0,1,0,0,19,0,0,1,2,5,12.0,0,0,1,2,2,182,0,12.4,0.5,1.79,0,1,2
0,2,0,8,1,0,142.0,0,8,7,5,5,131.3,1,0,0,1,0,0,19,0,0,3,4,6,14.73142857,0,0,3,3,5,520,0,10.8,1.4,1.74,0,1,1
0,2,0,6,1,0,135.0,0,0,5,4,4,129.1,0,0,0,1,0,0,19,0,0,1,2,5,14.66666667,0,0,1,2,4,500,0,15.5,2.8,-4.06,0,1,1
0,0,1,8,1,0,137.0,0,6,5,7,7,120.8,1,0,0,1,0,1,18,0,0,3,4,6,14.65428571,0,0,3,3,5,510,0,10.8,1.4,1.74,0,0,1
0,4,0,8,1,1,122.0,0,6,0,4,8,135.8,0,0,0,1,0,0,24,0,0,3,4,6,12.40142857,0,0,3,3,5,130,0,10.8,1.4,1.74,0,3,1
0,0,2,8,1,0,128.0,0,0,0,4,10,118.9,1,0,0,1,0,0,20,0,0,2,4,6,11.5875,0,0,3,4,5,426,0,13.9,-0.3,0.79,0,1,1
0,0,0,6,1,0,132.0,0,0,8,8,7,127.1,1,0,0,1,0,1,20,0,0,1,5,5,12.33333333,0,0,1,1,4,69,0,8.9,1.4,3.51,0,1,1
0,0,0,2,1,0,126.0,0,0,0,8,9,127.4,1,0,0,1,0,0,19,0,0,1,9,5,15.23076923,0,0,1,5,4,126,0,15.5,2.8,-4.06,0,1,1
0,0,0,12,1,0,133.1,0,6,5,8,9,97.0,1,0,0,1,0,0,23,0,0,1,5,4,11.6,0,0,1,4,1,18,0,12.7,3.7,-1.7,0,2,0
0,0,3,8,1,0,136.0,0,8,7,8,9,126.3,1,0,0,1,0,1,18,0,0,2,3,5,11.6,0,0,2,2,4,45,0,7.6,2.6,0.32,0,0,1
0,0,0,8,1,0,135.0,0,1,0,2,8,126.6,0,0,0,1,0,1,19,0,0,2,3,6,12.90142857,0,0,3,4,6,250,0,11.1,0.6,2.02,0,1,1
0,0,5,8,1,0,140.0,0,2,0,3,3,131.5,1,0,0,1,0,0,19,0,0,3,4,7,13.25375,0,0,3,3,6,281,0,9.4,-0.8,-3.12,0,1,1
0,2,5,9,1,0,115.0,0,6,1,5,3,112.2,1,0,0,1,0,0,20,0,0,2,3,6,13.78571429,0,0,3,3,6,428,0,12.4,0.5,1.79,0,1,1
0,0,0,8,1,0,144.0,0,8,7,8,3,150.5,0,0,0,1,0,0,20,0,0,2,3,5,13.91666667,0,0,2,2,4,398,0,7.6,2.6,0.32,0,1,1
0,0,3,10,1,0,128.0,0,9,8,3,7,121.0,1,0,0,1,0,0,19,0,0,1,4,5,13.5,0,0,1,4,4,339,0,11.1,0.6,2.02,0,1,1
0,2,0,5,1,0,116.0,0,9,1,8,2,112.2,1,0,0,1,0,0,20,0,0,0,4,2,11.33333333,0,0,0,7,0,10,0,10.8,1.4,1.74,0,1,2
0,2,0,10,1,0,121.0,0,6,8,4,10,114.4,0,0,0,1,0,0,19,0,0,1,6,4,11.5,0,0,1,4,2,503,0,11.1,0.6,2.02,0,1,1
0,0,2,8,1,0,134.0,0,8,8,8,9,120.3,1,0,0,1,0,1,18,0,0,3,4,6,12.08285714,0,0,3,3,5,89,0,10.8,1.4,1.74,0,0,1
0,2,1,5,1,0,125.0,0,9,8,6,8,114.5,1,0,0,1,0,1,19,0,0,0,2,4,13.4,0,0,0,0,3,129,0,12.4,0.5,1.79,0,1,1
0,0,0,11,1,0,140.0,0,0,5,4,8,124.6,1,0,0,1,0,0,19,0,0,1,3,4,14.2,0,0,1,2,4,500,0,15.5,2.8,-4.06,0,1,1
0,0,5,8,1,0,144.0,0,6,5,5,5,130.3,1,0,0,1,0,1,18,0,0,3,4,6,13.81428571,0,0,3,3,5,381,0,12.7,3.7,-1.7,0,0,1
0,2,0,7,1,0,122.0,0,6,5,5,5,118.2,0,0,0,1,0,1,20,0,0,1,6,3,11.25,0,0,1,1,4,7,0,12.4,0.5,1.79,0,1,2
0,0,0,10,1,0,130.0,0,6,7,4,5,118.8,0,0,0,1,0,1,18,0,0,1,2,5,14.5,0,0,1,3,4,352,0,12.7,3.7,-1.7,0,0,1
1,4,0,8,1,2,133.1,0,8,7,8,9,129.0,1,0,0,1,0,0,36,0,0,2,3,5,11.3,0,0,2,2,4,29,0,7.6,2.6,0.32,1,3,1
0,6,0,4,1,0,127.0,0,6,8,4,5,120.7,1,0,1,1,0,0,18,0,0,0,7,0,12.0,0,0,0,4,1,81,0,12.7,3.7,-1.7,0,0,2
0,2,5,8,1,0,136.0,0,6,8,8,3,132.5,1,0,0,1,0,0,19,0,0,3,5,6,12.3,0,0,3,4,5,114,0,12.7,3.7,-1.7,0,1,1
0,0,4,8,1,0,127.0,0,6,5,7,8,120.3,1,0,0,1,0,1,18,0,0,3,4,6,12.69428571,0,0,3,3,5,177,0,10.8,1.4,1.74,0,0,1
0,2,0,10,1,0,123.0,0,6,5,1,1,114.6,0,0,0,1,0,0,18,0,0,0,1,3,11.0,0,0,0,0,2,18,0,9.4,-0.8,-3.12,0,0,1
0,0,0,6,1,0,128.0,0,8,5,8,3,116.5,1,0,0,1,0,1,19,0,0,1,2,5,13.0,0,0,1,1,4,439,0,12.4,0.5,1.79,0,1,1
0,0,0,8,1,0,128.0,0,2,0,2,1,127.8,0,0,0,1,0,1,19,0,0,2,4,6,14.4125,0,0,3,3,6,611,0,13.9,-0.3,0.79,0,1,1
0,0,1,8,1,0,140.0,0,0,5,7,7,129.9,1,0,0,1,0,0,18,0,0,2,4,6,12.92875,0,0,3,3,6,423,0,15.5,2.8,-4.06,0,0,0
0,0,1,11,1,0,121.0,0,0,5,8,7,118.9,1,0,0,1,0,0,20,0,0,1,2,5,13.33333333,0,0,1,5,3,191,0,11.1,0.6,2.02,0,1,1
0,0,2,7,1,0,122.0,0,6,8,3,10,114.3,1,0,0,1,0,1,20,0,0,1,4,4,12.8,0,0,1,4,3,191,0,12.4,0.5,1.79,0,1,2
0,3,0,8,1,0,126.0,0,9,7,5,5,114.8,1,0,0,1,0,0,20,0,0,3,4,6,14.40285714,0,0,3,3,5,475,0,10.8,1.4,1.74,0,1,1
0,0,3,8,1,0,135.0,0,8,7,8,8,123.0,1,0,0,1,0,1,18,0,0,3,4,6,13.38142857,0,0,3,3,5,307,0,10.8,1.4,1.74,0,0,1
0,0,1,8,1,0,131.0,0,6,5,7,5,122.1,1,0,0,1,0,0,18,0,0,2,4,6,14.13125,0,0,3,3,6,410,0,15.5,2.8,-4.06,0,0,1
0,2,3,2,1,0,140.0,0,6,7,4,7,123.7,0,0,0,1,0,0,19,0,0,0,7,4,11.71428571,2,0,0,1,3,159,0,9.4,-0.8,-3.12,0,1,1
0,0,2,5,1,0,131.0,0,6,8,8,7,132.4,1,0,0,1,0,0,19,0,0,0,1,4,11.8,0,0,0,3,2,26,0,9.4,-0.8,-3.12,0,1,2
0,6,0,12,1,0,140.0,0,8,5,8,8,122.3,0,0,0,1,0,0,22,0,0,1,5,4,13.6,0,0,1,3,3,81,0,12.7,3.7,-1.7,0,2,0
0,2,0,11,1,0,125.0,0,8,7,5,7,120.1,0,0,0,1,0,1,18,0,0,1,3,5,12.5,0,0,1,3,4,299,0,16.2,0.3,-0.92,0,0,1
0,2,0,6,1,0,144.0,0,2,0,2,3,126.9,0,0,0,1,0,0,19,0,0,1,4,4,10.6,0,0,1,6,2,7,0,15.5,2.8,-4.06,0,1,1
0,4,0,5,1,2,133.1,0,2,0,3,5,153.2,1,0,1,1,0,0,24,0,0,0,4,4,10.2,0,0,0,1,3,103,0,12.4,0.5,1.79,0,3,1
0,2,0,6,1,0,148.0,0,0,0,4,9,129.8,0,0,0,1,0,0,20,0,0,1,7,4,10.6,0,0,1,6,2,5,0,15.5,2.8,-4.06,0,1,2
0,0,4,8,1,0,144.0,0,6,8,4,8,141.3,1,0,0,1,0,1,18,0,0,3,5,7,13.31,1,0,3,4,6,291,1,9.4,-0.8,-3.12,0,0,1
0,2,0,6,1,0,120.0,0,8,7,4,9,117.1,1,0,0,1,0,1,18,0,0,1,6,4,10.57142857,1,0,1,4,3,103,0,12.7,3.7,-1.7,0,0,1
0,2,2,8,1,0,144.0,0,0,7,8,9,126.5,1,0,0,1,0,1,20,0,0,3,4,6,13.48714286,0,0,3,3,5,327,0,10.8,1.4,1.74,0,1,1
0,0,0,7,1,0,132.0,0,6,8,8,7,120.1,0,0,0,1,0,1,20,0,0,1,2,5,12.33333333,0,0,1,2,4,69,0,13.9,-0.3,0.79,0,1,1
0,0,0,10,1,0,142.0,0,9,5,7,10,128.4,0,0,0,1,0,0,23,0,0,1,7,5,11.875,0,0,1,4,3,199,0,11.1,0.6,2.02,0,2,0
0,0,1,8,1,0,136.0,0,6,5,8,9,140.0,1,0,0,1,0,0,20,0,0,2,3,5,13.96666667,0,0,2,2,4,406,0,7.6,2.6,0.32,0,1,1
0,0,0,10,1,0,122.0,0,0,5,3,5,116.8,1,0,0,1,0,0,21,0,0,0,4,3,11.5,0,0,0,0,3,191,0,7.6,2.6,0.32,0,2,1
0,0,0,8,1,0,117.0,0,2,0,3,3,113.2,0,1,0,1,0,0,18,0,0,2,6,5,11.98,0,0,3,6,5,275,0,16.2,0.3,-0.92,0,0,1
0,0,0,8,1,0,136.0,0,0,0,4,4,123.8,0,0,0,1,0,0,19,0,0,2,6,5,11.61428571,0,0,3,3,6,419,0,13.9,-0.3,0.79,0,1,1
0,3,5,8,1,0,141.0,0,0,5,1,1,126.7,1,0,0,1,0,1,18,0,0,3,4,6,14.31428571,0,0,3,3,5,458,0,12.7,3.7,-1.7,0,0,1
0,0,2,8,1,0,102.0,0,0,5,8,5,100.6,1,0,0,1,0,1,20,0,0,2,5,5,12.76666667,0,0,3,5,5,94,0,12.4,0.5,1.79,0,1,1
0,2,0,12,1,0,126.0,0,0,7,7,9,132.7,0,0,0,1,0,1,18,0,0,1,3,5,12.66666667,0,0,1,2,3,103,0,10.8,1.4,1.74,0,0,1
0,2,2,8,1,0,132.0,0,8,7,8,7,128.3,1,0,0,1,0,1,19,0,0,2,4,6,14.70625,0,0,3,3,6,484,0,15.5,2.8,-4.06,0,1,1
